Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5151181;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;889,925573282113
5151181;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;889,925573282113
5151181;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;889,925573282113
5151182;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;02;884,38426722517
5151182;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;884,38426722517
5151183;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;02;1181,37072004534
5151183;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1181,37072004534
5151183;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1181,37072004534
5151183;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1181,37072004534
5151184;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;2681,63132178812
5151184;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2681,63132178812
5151184;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2681,63132178812
5151184;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;02;2681,63132178812
5151184;1;5;2;2;76; ;4; ;5; ;2; ; ;1; ;02;2681,63132178812
5151185;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1014,70522377533
5151185;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1014,70522377533
5151185;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1014,70522377533
5151186;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;02;952,65643530823
5151186;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;02;952,65643530823
5151186;1;3;2;2;76; ;3;19; ;1;2; ; ;1; ;02;952,65643530823
5151187;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;450,968891911336
5151187;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;450,968891911336
5151188;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;2175,6694097241
5151189;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1181,49618374087
5151189;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;02;1181,49618374087
5151189;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1181,49618374087
5151190;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;903,490228299012
5151191;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;02;2011,99576352418
5151191;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;02;2011,99576352418
5151191;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;2011,99576352418
5151192;1;1;2;1; ; ;3;52; ;2;2; ; ;1; ;02;1806,98045659802
5151193;1;1;2;2;20; ;3;20; ;2;2; ; ;1; ;02;903,490228299012
5151194;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;389,355288902897
5151194;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;389,355288902897
5151195;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;903,490228299012
5151196;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;1068,72874378821
5151196;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;02;1068,72874378821
5151197;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1087,83470486205
5151198;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;02;1087,83470486205
5151282;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;4499,31214330657
5151282;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4499,31214330657
5151282;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4499,31214330657
5151282;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;02;4499,31214330657
5151282;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;02;4499,31214330657
5151282;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4499,31214330657
5151282;1;7;2;1; ; ;2; ; ;1;2; ; ;1; ;02;4499,31214330657
5151282;1;8;2;1; ; ;1; ; ; ;2; ; ;1; ;02;4499,31214330657
5151283;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;4195,47170656218
5151283;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4195,47170656218
5151283;1;3;2;1; ; ;3;5; ;2;2; ; ;1; ;02;4195,47170656218
5151283;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4195,47170656218
5151284;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;02;3757,55932286654
5151297;1;1;2;2;54; ;3;54; ;1;3;54; ;1; ;02;2297,51540416961
5151298;1;1;2;2;47; ;3;47; ;1;2; ; ;1; ;02;1607,96145754375
5151299;1;1;2;2;44; ;2; ; ;2;2; ; ;2; ;02;1331,3514698829
5151299;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;02;1331,3514698829
5151300;1;1;2;1; ; ;2; ; ;1;2; ; ;2; ;02;2901,21195020006
5151300;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;02;2901,21195020006
5151300;1;3;1;1; ; ;1; ; ; ;2; ; ;2; ;02;2901,21195020006
5151300;1;4;2;1; ; ;1; ; ; ;2; ; ;2; ;02;2901,21195020006
5151302;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;555,385484669586
5151302;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;555,385484669586
5151302;1;3;1;2;50; ;1; ; ; ;2; ; ;1; ;02;555,385484669586
5151303;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;797,81001154618
5151303;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;797,81001154618
5151303;1;3;1;2;50; ;2; ; ;1;2; ; ;1; ;02;797,81001154618
5151303;1;4;1;2;50; ;1; ; ; ;2; ; ;1; ;02;797,81001154618
5151304;1;1;2;3; ;3;2; ; ;1;2; ; ;1; ;02;785,723295526156
5151304;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;02;785,723295526156
5151304;1;3;2;1; ; ;4; ;3; ;2; ; ;1; ;02;785,723295526156
5151304;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;02;785,723295526156
5151304;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;02;785,723295526156
5151304;1;6;1;3; ;3;1; ; ; ;2; ; ;1; ;02;785,723295526156
5151305;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;484,568235341622
5151305;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;484,568235341622
5151306;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;633,356352698797
5151306;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;633,356352698797
5151306;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;633,356352698797
5151307;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;480,187371921788
5151307;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;480,187371921788
5151307;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;480,187371921788
5151308;1;1;1;2;50; ;2; ; ;1;2; ; ;1; ;02;546,340796809112
5151308;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;546,340796809112
5151308;1;3;1;2;50; ;2; ; ;1;2; ; ;1; ;02;546,340796809112
5151308;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;546,340796809112
5151309;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;02;550,147210385553
5151309;1;2;2;1; ; ;3;95; ;1;3;11; ;1; ;02;550,147210385553
5151309;1;3;1;2;50; ;1; ; ; ;2; ; ;1; ;02;550,147210385553
5151310;1;1;2;2;95; ;2; ; ;1;2; ; ;1; ;02;768,293736044765
5151310;1;2;2;1; ; ;2; ; ;1;3;11; ;1; ;02;768,293736044765
5151310;1;3;2;1; ; ;2; ; ;1;3;11; ;1; ;02;768,293736044765
5151310;1;4;2;1; ; ;2; ; ;1;3;11; ;1; ;02;768,293736044765
5151310;1;5;2;1; ; ;2; ; ;1;3;11; ;1; ;02;768,293736044765
5151310;1;6;2;1; ; ;2; ; ;1;3;11; ;1; ;02;768,293736044765
5151310;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;02;768,293736044765
5151311;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151311;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151311;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151312;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;483,993785498229
5151312;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;02;483,993785498229
5151313;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;02;619,532599005925
5151313;1;2;1;2;50; ;2; ; ;1;2; ; ;1; ;02;619,532599005925
5151313;1;3;1;2;50; ;2; ; ;1;2; ; ;1; ;02;619,532599005925
5151314;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;698,935327742728
5151314;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;698,935327742728
5151314;1;3;2;2;50; ;2; ; ;1;2; ; ;1; ;02;698,935327742728
5151314;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;698,935327742728
5151315;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;637,162766275239
5151315;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;637,162766275239
5151316;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;02;608,309058348518
5151317;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;755,874156602211
5151317;1;2;1;2;50; ;2; ; ;1;2; ; ;1; ;02;755,874156602211
5151317;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;755,874156602211
5151317;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;755,874156602211
5151317;1;5;1;2;50; ;1; ; ; ;2; ; ;1; ;02;755,874156602211
5151317;1;6;2;2;50; ;2; ; ;1;2; ; ;1; ;02;755,874156602211
5151318;1;1;2;2;50; ;3;50; ;1;2; ; ;1; ;02;602,677489367927
5151318;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;02;602,677489367927
5151318;1;3;2;2;85; ;2; ; ;1;2; ; ;1; ;02;602,677489367927
5151318;1;4;2;3; ;3;2; ; ;1;2; ; ;1; ;02;602,677489367927
5151319;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;02;589,62879330637
5151319;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;589,62879330637
5151319;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;589,62879330637
5151319;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;589,62879330637
5151320;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;741,393599833062
5151320;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;741,393599833062
5151320;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;741,393599833062
5151320;1;4;1;2;95; ;2; ; ;1;2; ; ;1; ;02;741,393599833062
5151320;1;5;1;1; ; ;1; ; ; ;1; ; ; ; ;02;741,393599833062
5151321;1;1;2;1; ; ;3;50; ;1;2; ; ;1; ;02;665,220200750726
5151322;1;1;2;1; ; ;3;50; ;1;3;50; ;1; ;02;768,956303619459
5151322;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;768,956303619459
5151322;1;3;2;2;50; ;1; ; ; ;2; ; ;1; ;02;768,956303619459
5151323;1;1;1;2;18; ;2; ; ;1;2; ; ;1; ;02;488,374648918063
5151324;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151324;1;2;1;2;50; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151324;1;3;1;2;50; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151324;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151325;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;608,309058348518
5151326;1;1;1;2;50; ;2; ; ;1;2; ; ;1; ;02;599,728486655685
5151326;1;2;1;2;76; ;2; ; ;1;2; ; ;1; ;02;599,728486655685
5151326;1;3;1;2;76; ;2; ; ;1;2; ; ;1; ;02;599,728486655685
5151326;1;4;2;2;50; ;2; ; ;1;2; ; ;1; ;02;599,728486655685
5151326;1;5;1;2;50; ;2; ; ;1;2; ; ;1; ;02;599,728486655685
5151326;1;6;1;2;50; ;1; ; ; ;2; ; ;1; ;02;599,728486655685
5151327;1;1;2;1; ; ;3;11; ;2;2; ; ;1; ;02;488,374648918063
5151328;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;398,410090316135
5151328;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;02;398,410090316135
5151328;1;3;2;2;50; ;2; ; ;1;2; ; ;1; ;02;398,410090316135
5151328;1;4;2;2;50; ;2; ; ;1;2; ; ;1; ;02;398,410090316135
5151329;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;715,735770605117
5151329;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;02;715,735770605117
5151329;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;715,735770605117
5151329;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;715,735770605117
5151330;1;1;2;2;41; ;3;41; ;1;3;41; ;1; ;02;592,110751786797
5151330;1;2;2;2;41; ;3;41; ;1;3;41; ;1; ;02;592,110751786797
5151330;1;3;2;2;50; ;1; ; ; ;1; ; ; ; ;02;592,110751786797
5151331;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;608,911194649185
5151331;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;608,911194649185
5151331;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;608,911194649185
5151332;1;1;1;2;11; ;3;54; ;1;2; ; ;1; ;02;540,904927900437
5151332;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;540,904927900437
5151333;1;1;2;2;41; ;2; ; ;2;2; ; ;2;1;02;608,309058348518
5151334;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;795,856439831163
5151334;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;795,856439831163
5151334;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;795,856439831163
5151334;1;4;2;2;50; ;2; ; ;1;2; ; ;1; ;02;795,856439831163
5151334;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;02;795,856439831163
5151335;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;540,904927900437
5151335;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;540,904927900437
5151336;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151336;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151336;1;3;1;2;50; ;1; ; ; ;2; ; ;1; ;02;550,147210385553
5151337;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;649,327071154261
5151337;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;649,327071154261
5151337;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;649,327071154261
5151337;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;649,327071154261
5151338;1;1;2;2;85; ;2; ; ;1;2; ; ;1; ;02;480,187371921788
5151338;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;480,187371921788
5151338;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;480,187371921788
5151339;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;641,543629695073
5151340;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;694,073908677447
5151340;1;2;2;2;11; ;3;11; ;1;2; ; ;1; ;02;694,073908677447
5151341;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;653,883313254286
5151341;1;2;2;2;15; ;3;15; ;2;2; ; ;1; ;02;653,883313254286
5151341;1;3;2;2;15; ;3;15; ;2;2; ; ;1; ;02;653,883313254286
5151341;1;4;1;2;50; ;1; ; ; ;2; ; ;1; ;02;653,883313254286
5151341;1;5;1;2;50; ;1; ; ; ;2; ; ;1; ;02;653,883313254286
5151342;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;02;648,331640157036
5151342;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;648,331640157036
5151342;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;648,331640157036
5151342;1;4;2;2;50; ;2; ; ;1;2; ; ;1; ;02;648,331640157036
5151342;1;5;2;2;15; ;2; ; ;1;2; ; ;1; ;02;648,331640157036
5151343;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;608,309058348518
5151344;1;1;1;2;15; ;2; ; ;1;2; ; ;1; ;02;670,683756116675
5151344;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;02;670,683756116675
5151344;1;3;2;2;50; ;2; ; ;1;2; ; ;1; ;02;670,683756116675
5151344;1;4;2;2;81; ;2; ; ;1;2; ; ;1; ;02;670,683756116675
5151344;1;5;1;2;50; ;2; ; ;1;2; ; ;1; ;02;670,683756116675
5151345;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;702,74174131917
5151345;1;2;2;2;11; ;3;11; ;1;2; ; ;1; ;02;702,74174131917
5151345;1;3;2;2;63; ;2; ; ;1;2; ; ;1; ;02;702,74174131917
5151346;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;637,737216118631
5151346;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;637,737216118631
5151347;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;608,883508191911
5151348;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;633,93080254219
5151348;1;2;2;2;25; ;4; ;3; ;2; ; ;1; ;02;633,93080254219
5151348;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;02;633,93080254219
5151349;1;1;2;1; ; ;3;50; ;1;2; ; ;1; ;02;699,570914999087
5151349;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;02;699,570914999087
5151349;1;3;2;1; ; ;3;50; ;1;2; ; ;1; ;02;699,570914999087
5151350;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;723,923047601393
5151350;1;2;2;1; ; ;3;85; ;2;2; ; ;1; ;02;723,923047601393
5151351;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;537,098514323996
5151351;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;537,098514323996
5151351;1;3;2;2;50; ;3;50; ;1;3;50; ;1; ;02;537,098514323996
5151352;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;02;772,701579782935
5151352;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;772,701579782935
5151352;1;3;2;2;95; ;2; ; ;1;2; ; ;1; ;02;772,701579782935
5151353;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;604,502644772077
5151353;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;02;604,502644772077
5151354;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;608,309058348518
5151355;1;1;1;2;25; ;2; ; ;1;2; ; ;1; ;02;574,935772698225
5151355;1;2;1;2;50; ;2; ; ;1;2; ; ;1; ;02;574,935772698225
5151355;1;3;1;2;25; ;2; ; ;1;2; ; ;1; ;02;574,935772698225
5151355;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;574,935772698225
5151356;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;694,073908677447
5151356;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;694,073908677447
5151357;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;813,178593700977
5151357;1;2;2;2;85; ;2; ; ;1;2; ; ;1; ;02;813,178593700977
5151357;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;813,178593700977
5151358;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;747,741546381545
5151358;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;02;747,741546381545
5151358;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;747,741546381545
5151358;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;747,741546381545
5151358;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;747,741546381545
5151358;1;6;1;2;50; ;2; ; ;1;2; ; ;1; ;02;747,741546381545
5151358;1;7;1;2;50; ;1; ; ; ;2; ; ;1; ;02;747,741546381545
5151359;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;608,309058348518
5151360;1;1;2;2;85; ;3;85; ;1;3;50; ;2; ;02;1343,27546596605
5151361;1;1;2;2;50; ;3;25; ;2;2; ; ;2; ;02;1067,09043834844
5151361;1;2;2;2;73; ;3;73; ;1;2; ; ;2; ;02;1067,09043834844
5151362;1;1;2;2;23; ;3;23; ;2;3;50; ;2; ;02;1610,1119883598
5151363;1;1;2;2;50; ;3;50; ;2;3;85; ;2; ;02;1610,1119883598
5151364;1;1;2;2;73; ;3;73; ;2;2; ; ;2; ;02;1350,89322892981
5151364;1;2;2;2;41; ;3;73; ;2;2; ; ;2; ;02;1350,89322892981
5151364;1;3;2;2;41; ;3;73; ;2;2; ; ;2; ;02;1350,89322892981
5151366;1;1;2;2;15; ;2; ; ;2;2; ; ;2; ;02;955,598964564182
5151366;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;955,598964564182
5151366;1;3;1;2;11; ;2; ; ;2;2; ; ;2; ;02;955,598964564182
5151369;1;1;2;2;17; ;3;17; ;1;3;17; ;1;1;02;1515,58678276316
5151369;1;2;2;2;50; ;3;50; ;2;3;17; ;1;8;02;1515,58678276316
5151369;1;3;2;2;50; ;1; ; ; ;3;17; ;1;8;02;1515,58678276316
5151370;1;1;2;2;17; ;2; ; ;2;2; ; ;2; ;02;1395,83641493768
5151370;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1395,83641493768
5151370;1;3;2;2;17; ;2; ; ;2;2; ; ;2; ;02;1395,83641493768
5151370;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1395,83641493768
5151371;1;1;2;2;50; ;2; ; ;1;2; ; ;2; ;02;2385,38135414464
5151371;1;2;1;2;17; ;2; ; ;2;2; ; ;2; ;02;2385,38135414464
5151371;1;3;1;2;50; ;2; ; ;2;2; ; ;2; ;02;2385,38135414464
5151371;1;4;2;2;50; ;3;50; ;1;3;50; ;1;8;02;2385,38135414464
5151371;1;5;1;2;50; ;1; ; ; ;2; ; ;2; ;02;2385,38135414464
5151372;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1911,21136739591
5151372;1;2;1;2;50; ;1; ; ; ;2; ; ;2; ;02;1911,21136739591
5151373;1;1;2;2;17; ;2; ; ;1;2; ; ;2; ;02;844,107490779922
5151373;1;2;2;2;17; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151373;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151373;1;4;2;2;17; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151374;1;1;2;2;50; ;3;85; ;2;3;50; ;2; ;02;2066,22609573829
5151374;1;2;2;2;50; ;3;50; ;1;3;50; ;2; ;02;2066,22609573829
5151374;1;3;2;2;50; ;3;50; ;1;3;50; ;2; ;02;2066,22609573829
5151374;1;4;2;2;50; ;1; ; ; ;3;50; ;2; ;02;2066,22609573829
5151376;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151376;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;02;550,147210385553
5151376;1;3;1;2;50; ;1; ; ; ;2; ; ;1; ;02;550,147210385553
5151377;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151377;1;2;2;2;95; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151377;1;3;2;2;25; ;2; ; ;1;3;50; ;1; ;02;661,441473631559
5151377;1;4;1;2;50; ;2; ; ;1;2; ; ;1; ;02;661,441473631559
5151378;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;02;484,568235341622
5151378;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;02;484,568235341622
5151379;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;608,309058348518
5151380;1;1;2;2;11; ;2; ; ;2;2; ; ;2; ;02;1099,43875176947
5151380;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;02;1099,43875176947
5151381;1;1;2;2;66; ;2; ; ;2;2; ; ;2; ;02;1343,27546596605
5151382;1;1;2;2;68; ;2; ; ;2;2; ; ;2; ;02;1272,83967974921
5151382;1;2;2;2;17; ;2; ; ;2;2; ; ;2; ;02;1272,83967974921
5151382;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1272,83967974921
5151383;1;1;2;3; ;3;4; ;3; ;4; ;3; ;1;02;1325,2195865958
5151384;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1067,09043834844
5151384;1;2;2;2;50; ;3;11; ;1;2; ; ;1;7;02;1067,09043834844
5151385;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1067,09043834844
5151385;1;2;2;2;8; ;2; ; ;2;2; ; ;2; ;02;1067,09043834844
5151386;1;1;2;2;70; ;3;11; ;2;3;50; ;2; ;02;1350,89322892981
5151386;1;2;2;2;23; ;3;11; ;2;2; ; ;2; ;02;1350,89322892981
5151386;1;3;1;2;50; ;1; ; ; ;2; ; ;2; ;02;1350,89322892981
5151387;1;1;2;2;50; ;3;50; ;2;2; ; ;2; ;02;1610,1119883598
5151388;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;02;1178,94874611167
5151388;1;2;2;2;97; ;2; ; ;2;2; ; ;2; ;02;1178,94874611167
5151389;1;1;2;2;11; ;3;11; ;1;2; ; ;2; ;02;1375,62377938708
5151390;1;1;2;2;25; ;2; ; ;2;2; ; ;2; ;02;1178,94874611167
5151390;1;2;2;2;41; ;2; ; ;2;2; ; ;2; ;02;1178,94874611167
5151391;1;1;2;2;81; ;3;50; ;1;2; ; ;2; ;02;1333,9269607422
5151391;1;2;2;2;50; ;3;50; ;1;2; ; ;2; ;02;1333,9269607422
5151392;1;1;2;2;15; ;2; ; ;2;2; ; ;2; ;02;1178,94874611167
5151392;1;2;2;2;15; ;2; ; ;2;2; ; ;2; ;02;1178,94874611167
5151393;1;1;2;2;25; ;2; ; ;2;2; ; ;2; ;02;1146,60043269065
5151393;1;2;2;2;68; ;2; ; ;2;2; ; ;2; ;02;1146,60043269065
5151394;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151394;1;2;2;2;50; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151394;1;3;2;2;50; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151394;1;4;2;2;50; ;2; ; ;2;2; ; ;2; ;02;844,107490779922
5151395;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;641,543629695073
5151396;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;608,883508191911
5151397;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;633,356352698797
5151397;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;02;633,356352698797
5151397;1;3;2;1; ; ;3;68; ;2;2; ; ;1; ;02;633,356352698797
5151398;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;02;526,531776742866
5151398;1;2;2;2;11; ;1; ; ; ;2; ; ;1; ;02;526,531776742866
5151405;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;641,543629695073
5151406;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;633,356352698797
