Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5124083;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;01;253,730993539162
5124084;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;300,473886074193
5124084;1;2;2;3; ;3;4; ;3; ;4; ;3; ;1;01;300,473886074193
5124085;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;01;190,134577038057
5124085;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;190,134577038057
5124085;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;190,134577038057
5124085;1;4;2;2;20; ;2; ; ;1;2; ; ;1; ;01;190,134577038057
5124086;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;01;194,781330313226
5124086;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;01;194,781330313226
5124086;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;194,781330313226
5124086;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;194,781330313226
5124086;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;194,781330313226
5124087;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;01;124,871276702922
5124087;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;124,871276702922
5124087;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;124,871276702922
5124088;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;01;152,810960845732
5124088;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;152,810960845732
5124089;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;01;166,317928672505
5124089;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;01;166,317928672505
5124090;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;01;213,004323344006
5124090;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;213,004323344006
5124090;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;213,004323344006
5124090;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;213,004323344006
5124090;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;213,004323344006
5124091;1;1;2;2;11; ;3;11; ;1;3;11; ;1; ;01;244,502675471356
5124092;1;1;2;2;20; ;3;47; ;1;3;47; ;1; ;01;166,317928672505
5124092;1;2;2;2;47; ;3;47; ;1;3;47; ;1; ;01;166,317928672505
5124093;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;251,983008949319
5124093;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;01;251,983008949319
5124093;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;01;251,983008949319
5124093;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;01;251,983008949319
5124093;1;5;2;3; ;3;1; ; ; ;2; ; ;1; ;01;251,983008949319
5124093;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;01;251,983008949319
5124094;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;01;141,453827067328
5124095;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;176,300925787921
5124096;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;01;145,485794715277
5124096;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;01;145,485794715277
5124097;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;181,690827115865
5124097;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;181,690827115865
5124097;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;181,690827115865
5124097;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;181,690827115865
5124097;1;5;2;2;17; ;2; ; ;1;2; ; ;1; ;01;181,690827115865
5124098;1;1;1;2;25; ;2; ; ;1;2; ; ;1; ;01;307,796985848939
5124098;1;2;1;2;85; ;2; ; ;1;2; ; ;1; ;01;307,796985848939
5124098;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;307,796985848939
5124098;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;307,796985848939
5124098;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;307,796985848939
5124098;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;01;307,796985848939
5124099;1;1;2;2;25; ;3;25; ;1;3;25; ;1; ;01;274,433561463587
5124099;1;2;2;2;11; ;3;25; ;1;3;25; ;1; ;01;274,433561463587
5124099;1;3;2;2;25; ;3;25; ;1;3;25; ;1; ;01;274,433561463587
5124099;1;4;2;1; ; ;3;50; ;1;3;25; ;1; ;01;274,433561463587
5124100;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;143,648736411672
5124100;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;143,648736411672
5124100;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;143,648736411672
5124100;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;143,648736411672
5124101;1;1;2;2;41; ;3;5; ;1;2; ; ;1; ;01;245,056989405888
5124102;1;1;1;2;50; ;2; ; ;1;2; ; ;1; ;01;272,138007934057
5124103;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;201,836522746373
5124103;1;2;1;2;50; ;2; ; ;1;2; ; ;1; ;01;201,836522746373
5124103;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;201,836522746373
5124104;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124104;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124104;1;3;2;2;50; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124104;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124105;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;289,420966182322
5124106;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;230,069584687153
5124106;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;01;230,069584687153
5124106;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;01;230,069584687153
5124106;1;4;2;3; ;3;1; ; ; ;2; ; ;1; ;01;230,069584687153
5124107;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;251,719285060696
5124107;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;251,719285060696
5124107;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;251,719285060696
5124107;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;251,719285060696
5124108;1;1;2;2;68; ;3;68; ;2;3;68; ;2;1;01;236,342234783415
5124109;1;1;1;2;85; ;2; ; ;1;2; ; ;1; ;01;188,43276277979
5124109;1;2;1;2;85; ;2; ; ;1;2; ; ;1; ;01;188,43276277979
5124110;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;215,513781307958
5124110;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;215,513781307958
5124111;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;246,200499522807
5124111;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;246,200499522807
5124111;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;246,200499522807
5124112;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;275,743707620736
5124112;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;01;275,743707620736
5124113;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;01;202,110021341375
5124114;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;275,743707620736
5124114;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;01;275,743707620736
5124115;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;243,746843248739
5124115;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;01;243,746843248739
5124115;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;243,746843248739
5124116;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;239,746422433084
5124116;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;01;239,746422433084
5124116;1;3;2;2;68; ;2; ; ;1;2; ; ;1; ;01;239,746422433084
5124117;1;1;2;2;11; ;3;11; ;1;2; ; ;1; ;01;245,056989405888
5124118;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;232,796739556224
5124118;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;232,796739556224
5124119;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;01;313,380580064595
5124119;1;2;2;1; ; ;4; ;8; ;2; ; ;1; ;01;313,380580064595
5124119;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;01;313,380580064595
5124120;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;01;232,523240961221
5124120;1;2;2;2;81; ;2; ; ;1;2; ; ;1; ;01;232,523240961221
5124120;1;3;2;2;81; ;2; ; ;1;2; ; ;1; ;01;232,523240961221
5124120;1;4;1;2;81; ;2; ; ;1;2; ; ;1; ;01;232,523240961221
5124121;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124121;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124121;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124121;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124122;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,380580064595
5124122;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,380580064595
5124122;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;313,380580064595
5124123;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;282,693861849747
5124123;1;2;1;1; ; ;1; ; ; ;1; ; ; ; ;01;282,693861849747
5124124;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;265,32408571214
5124124;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;265,32408571214
5124124;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;265,32408571214
5124124;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;265,32408571214
5124124;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;265,32408571214
5124125;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,380580064595
5124125;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;01;313,380580064595
5124125;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;313,380580064595
5124126;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;265,865357837795
5124126;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;01;265,865357837795
5124126;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;265,865357837795
5124126;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;265,865357837795
5124127;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;215,513781307958
5124127;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;215,513781307958
5124128;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;347,866207058088
5124128;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;347,866207058088
5124128;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;347,866207058088
5124128;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;347,866207058088
5124128;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;347,866207058088
5124129;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124129;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124129;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124129;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124129;1;5;2;2;25; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124129;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124129;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;01;313,561535705906
5124130;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124130;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124130;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124130;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,499515469306
5124131;1;1;2;2;68; ;3;50; ;1;2; ; ;1; ;01;232,796739556224
5124131;1;2;2;2;50; ;3;50; ;1;2; ; ;1; ;01;232,796739556224
5124132;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;241,587521726302
5124132;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;01;241,587521726302
5124132;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;01;241,587521726302
5124132;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;01;241,587521726302
5124133;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124133;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124133;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124133;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;294,666253125209
5124134;1;1;1;2;73; ;2; ; ;1;2; ; ;1; ;01;232,796739556224
5124134;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;232,796739556224
5124135;1;1;2;2;50; ;3;11; ;1;3;11; ;1; ;01;252,461597871212
5124135;1;2;2;1; ; ;3;11; ;1;3;11; ;1; ;01;252,461597871212
5124135;1;3;2;1; ; ;3;11; ;1;3;11; ;1; ;01;252,461597871212
5124136;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;304,665825442122
5124136;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;304,665825442122
5124136;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;304,665825442122
5124137;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;234,637367497291
5124137;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;234,637367497291
5124137;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;234,637367497291
5124137;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;234,637367497291
5124138;1;1;1;2;11; ;2; ; ;1;2; ; ;1; ;01;275,743707620736
5124138;1;2;1;2;85; ;2; ; ;1;2; ; ;1; ;01;275,743707620736
5124139;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;01;214,5516981845
5124139;1;2;2;2;97; ;2; ; ;1;2; ; ;1; ;01;214,5516981845
5124139;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;214,5516981845
5124140;1;1;2;2;73; ;3;50; ;2;2; ; ;1; ;01;246,200499522807
5124140;1;2;2;2;73; ;3;50; ;2;2; ; ;1; ;01;246,200499522807
5124140;1;3;2;2;50; ;3;50; ;2;2; ; ;1; ;01;246,200499522807
5124141;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;01;301,862643025447
5124141;1;2;2;2;50; ;2; ; ;1;2; ; ;1; ;01;301,862643025447
5124141;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;301,862643025447
5124142;1;1;2;3; ;3;4; ;3; ;4; ;3; ;1;01;232,872767103829
5124142;1;2;2;3; ;3;4; ;3; ;4; ;3; ;3;01;232,872767103829
5124142;1;3;2;3; ;3;1; ; ; ;4; ;3; ;8;01;232,872767103829
5124142;1;4;2;3; ;3;4; ;3; ;4; ;3; ;1;01;232,872767103829
5124143;1;1;1;2;15; ;2; ; ;1;2; ; ;1; ;01;263,97953491036
5124143;1;2;1;2;11; ;2; ; ;1;2; ; ;1; ;01;263,97953491036
5124143;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;01;263,97953491036
5124144;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;569,420983066634
5124144;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;01;569,420983066634
5124144;1;3;1;2;54; ;2; ; ;1;2; ; ;1; ;01;569,420983066634
5124144;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;01;569,420983066634
5124145;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;342,377041450346
5124145;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;342,377041450346
5124146;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;579,634099006461
5124146;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;579,634099006461
5124146;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;579,634099006461
5124146;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;579,634099006461
5124146;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;579,634099006461
5124147;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;588,693177630788
5124147;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;588,693177630788
5124147;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;01;588,693177630788
5124147;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;588,693177630788
5124147;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;588,693177630788
5124148;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;339,358712150679
5124149;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;559,19930162157
5124149;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;559,19930162157
5124149;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;559,19930162157
5124149;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;01;559,19930162157
5124150;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;410,500164863712
5124151;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;339,928675700848
5124151;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;01;339,928675700848
5124152;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;410,500164863712
5124153;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,363098354684
5124153;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;429,363098354684
5124153;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,363098354684
5124153;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,363098354684
5124154;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,344769055017
5124154;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,344769055017
5124154;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,344769055017
5124155;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;381,085010921211
5124155;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;381,085010921211
5124155;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;01;381,085010921211
5124156;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;383,533376670708
5124156;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;383,533376670708
5124156;1;3;2;2;68; ;2; ; ;1;2; ; ;1; ;01;383,533376670708
5124157;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;382,170104534987
5124158;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;458,287010813733
5124158;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;458,287010813733
5124158;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;458,287010813733
5124158;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;458,287010813733
5124159;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;243,389420823162
5124159;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;243,389420823162
5124159;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;01;243,389420823162
5124159;1;4;2;2;54; ;2; ; ;1;2; ; ;1; ;01;243,389420823162
5124159;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;243,389420823162
5124159;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;243,389420823162
5124160;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;410,092116650287
5124160;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;410,092116650287
5124160;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;01;410,092116650287
5124160;1;4;2;2;54; ;1; ; ; ;2; ; ;1; ;01;410,092116650287
5124161;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124161;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124161;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124161;1;4;1;2;54; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124162;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;403,461605920628
5124162;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;01;403,461605920628
5124163;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;442,004782189179
5124163;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;442,004782189179
5124163;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;01;442,004782189179
5124164;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;426,344769055017
5124164;1;2;1;2;54; ;2; ; ;1;2; ; ;1; ;01;426,344769055017
5124164;1;3;1;2;54; ;2; ; ;1;2; ; ;1; ;01;426,344769055017
5124165;1;1;2;2;54; ;3;54; ;1;2; ; ;1; ;01;814,963671128089
5124165;1;2;2;2;54; ;3;54; ;1;2; ; ;1; ;01;814,963671128089
5124165;1;3;2;1; ; ;3;54; ;1;2; ; ;1; ;01;814,963671128089
5124165;1;4;2;1; ; ;3;54; ;1;2; ; ;1; ;01;814,963671128089
5124165;1;5;2;1; ; ;3;54; ;1;2; ; ;1; ;01;814,963671128089
5124165;1;6;2;2;54; ;3;54; ;1;2; ; ;1; ;01;814,963671128089
5124165;1;7;2;3; ;3;4; ;3; ;2; ; ;1; ;01;814,963671128089
5124165;1;8;1;1; ; ;1; ; ; ;2; ; ;1; ;01;814,963671128089
5124166;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;314,046981121622
5124166;1;2;1;3; ;3;2; ; ;1;2; ; ;1; ;01;314,046981121622
5124167;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;378,149874891571
5124167;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;378,149874891571
5124167;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;378,149874891571
5124168;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,358712150679
5124169;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;423,731610103205
5124169;1;2;1;2;54; ;2; ; ;1;2; ; ;1; ;01;423,731610103205
5124169;1;3;2;2;68; ;2; ; ;1;2; ; ;1; ;01;423,731610103205
5124170;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;336,910346401181
5124171;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;339,358712150679
5124172;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;382,170104534987
5124173;1;1;1;2;54; ;2; ; ;1;2; ; ;1; ;01;493,218005652292
5124173;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;493,218005652292
5124173;1;3;1;2;54; ;2; ; ;1;2; ; ;1; ;01;493,218005652292
5124173;1;4;1;2;54; ;2; ; ;1;2; ; ;1; ;01;493,218005652292
5124174;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;339,358712150679
5124175;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124175;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124175;1;3;2;2;20; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124175;1;4;2;2;54; ;2; ; ;1;2; ; ;1; ;01;464,887945323568
5124176;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;339,358712150679
5124177;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;314,046981121622
5124177;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;314,046981121622
5124178;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;470,012865440075
5124178;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;470,012865440075
5124178;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;470,012865440075
5124179;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;268,787222987815
5124179;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;268,787222987815
5124180;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124180;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124180;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124180;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124180;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124180;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124180;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;01;534,403917092479
5124181;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;413,996698938283
5124181;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;413,996698938283
5124181;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;413,996698938283
5124182;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;573,033164496626
5124182;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;01;573,033164496626
5124182;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;573,033164496626
5124182;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;573,033164496626
5124182;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;573,033164496626
5124183;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,635292918838
5124183;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,635292918838
5124183;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,635292918838
5124183;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,635292918838
5124183;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,635292918838
5124184;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,387306446497
5124184;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,387306446497
5124184;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,387306446497
5124184;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,387306446497
5124185;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;118,415244021377
5124185;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;118,415244021377
5124186;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;01;152,994976463124
5124186;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;152,994976463124
5124187;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;01;179,372047296619
5124187;1;2;2;2;63; ;3;63; ;1;2; ; ;1; ;01;179,372047296619
5124187;1;3;2;1; ; ;3;63; ;1;2; ; ;1; ;01;179,372047296619
5124187;1;4;2;2;11; ;3;11; ;1;2; ; ;1; ;01;179,372047296619
5124187;1;5;1;1; ; ;1; ; ; ;1; ; ; ; ;01;179,372047296619
5124188;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;154,242420863763
5124188;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;01;154,242420863763
5124189;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;01;104,927227797512
5124189;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;01;104,927227797512
5124190;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;152,994976463124
5124190;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;152,994976463124
