DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3075002;1;3;2;4;2;18;1;11;81,2917126948141
3075003;1;1;2;6; ; ; ;11;71,0925244181025
3075003;1;2;2;6; ; ; ;11;71,0925244181025
3075003;1;3;2;6; ; ; ;11;71,0925244181025
3075003;1;4;1; ; ; ; ;11;71,0925244181025
3075003;1;5;2;1;2;18;2;11;71,0925244181025
3075004;1;1;1; ; ; ; ;11;65,1921536312593
3075005;1;1;2;6; ; ; ;11;65,3240445173026
3075005;1;2;1; ; ; ; ;11;65,3240445173026
3075006;1;1;1; ; ; ; ;11;82,6561310742586
3075006;1;2;1; ; ; ; ;11;82,6561310742586
3075006;1;3;1; ; ; ; ;11;82,6561310742586
3075006;1;4;1; ; ; ; ;11;82,6561310742586
3075006;1;5;1; ; ; ; ;11;82,6561310742586
3075007;1;1;2;6; ; ; ;11;81,2917126948141
3075007;1;2;2;6; ; ; ;11;81,2917126948141
3075007;1;3;2;6; ; ; ;11;81,2917126948141
3075008;1;1;2;6; ; ; ;11;79,6707251825883
3075008;1;2;1; ; ; ; ;11;79,6707251825883
3075009;1;1;1; ; ; ; ;11;80,1827032227485
3075009;1;2;1; ; ; ; ;11;80,1827032227485
3075009;1;3;1; ; ; ; ;11;80,1827032227485
3075010;1;1;2;6; ; ; ;11;62,1941063699323
3075010;1;2;2;1;2;11;2;11;62,1941063699323
3075011;1;1;1; ; ; ; ;11;76,8876511734586
3075011;1;2;1; ; ; ; ;11;76,8876511734586
3075011;1;3;1; ; ; ; ;11;76,8876511734586
3075012;1;1;1; ; ; ; ;11;150,826244913978
3075012;1;2;2;6; ; ; ;11;150,826244913978
3075012;1;3;1; ; ; ; ;11;150,826244913978
3075013;1;1;1; ; ; ; ;11;132,362474012319
3075013;1;2;1; ; ; ; ;11;132,362474012319
3075014;1;1;1; ; ; ; ;11;107,79729976593
3075014;1;2;2;6; ; ; ;11;107,79729976593
3075014;1;3;1; ; ; ; ;11;107,79729976593
3075014;1;4;1; ; ; ; ;11;107,79729976593
3075014;1;5;2;6; ; ; ;11;107,79729976593
3075015;1;1;2;2;2;13;1;11;153,899074568994
3075015;1;2;2;2;2;13;1;11;153,899074568994
3075015;1;3;2;2;2;13;1;11;153,899074568994
3075015;1;5;1; ; ; ; ;11;153,899074568994
3075016;1;1;1; ; ; ; ;11;153,145087034912
3075016;1;2;1; ; ; ; ;11;153,145087034912
3075016;1;3;1; ; ; ; ;11;153,145087034912
3075016;1;4;1; ; ; ; ;11;153,145087034912
3075017;1;1;1; ; ; ; ;11;138,889974866328
3075018;1;1;1; ; ; ; ;11;139,770741020586
3075019;1;1;2;6; ; ; ;11;160,572119691717
3075019;1;2;2;6; ; ; ;11;160,572119691717
3075019;1;3;2;6; ; ; ;11;160,572119691717
3075019;1;4;2;6; ; ; ;11;160,572119691717
3075019;1;5;2;6; ; ; ;11;160,572119691717
3075020;1;1;2;6; ; ; ;11;144,43684357873
3075020;1;2;2;6; ; ; ;11;144,43684357873
3075020;1;3;1; ; ; ; ;11;144,43684357873
3075020;1;4;2;6; ; ; ;11;144,43684357873
3075021;1;1;1; ; ; ; ;11;127,717345020498
3075021;1;2;1; ; ; ; ;11;127,717345020498
3075022;1;1;2;6; ; ; ;11;120,681300803018
3075022;1;2;2;6; ; ; ;11;120,681300803018
3075022;1;3;1; ; ; ; ;11;120,681300803018
3075023;1;1;2;3;2;47;1;11;132,362474012319
3075023;1;2;2;2;2;47;1;11;132,362474012319
3075024;1;1;1; ; ; ; ;11;149,232972010849
3075025;1;1;1; ; ; ; ;11;138,489367673812
3075025;1;2;1; ; ; ; ;11;138,489367673812
3075026;1;1;1; ; ; ; ;11;35,4604838493743
3075026;1;2;1; ; ; ; ;11;35,4604838493743
3075028;1;1;2;5;2;08;1;11;41,2131596302126
3075028;1;2;2;6; ; ; ;11;41,2131596302126
3075029;1;1;2;6; ; ; ;11;124,881297095791
3075029;1;2;1; ; ; ; ;11;124,881297095791
3075029;1;3;1; ; ; ; ;11;124,881297095791
3075029;1;4;1; ; ; ; ;11;124,881297095791
3075030;1;1;1; ; ; ; ;11;208,159475876806
3075030;1;2;1; ; ; ; ;11;208,159475876806
3075030;1;3;1; ; ; ; ;11;208,159475876806
3075031;1;1;2;6; ; ; ;11;171,763999487166
3075031;1;2;2;6; ; ; ;11;171,763999487166
3075031;1;3;1; ; ; ; ;11;171,763999487166
3075031;1;4;1; ; ; ; ;11;171,763999487166
3075031;1;5;1; ; ; ; ;11;171,763999487166
3075031;1;6;1; ; ; ; ;11;171,763999487166
3075032;1;1;1; ; ; ; ;11;122,410716641987
3075032;1;2;1; ; ; ; ;11;122,410716641987
3075033;1;1;1; ; ; ; ;11;158,071905428193
3075033;1;2;1; ; ; ; ;11;158,071905428193
3075033;1;3;2;1;2;11;2;11;158,071905428193
3075034;1;1;1; ; ; ; ;11;193,218363212033
3075034;1;2;1; ; ; ; ;11;193,218363212033
3075034;1;3;1; ; ; ; ;11;193,218363212033
3075035;1;1;2;1;2;11;1;11;132,435979163305
3075035;1;2;2;1;2;11;1;11;132,435979163305
3075036;1;1;2;2;2;05;1;11;170,293840447683
3075037;1;1;2;1;2;11;1;11;96,9521529939156
3075037;1;2;1; ; ; ; ;11;96,9521529939156
3075038;1;1;1; ; ; ; ;11;144,835276799611
3075039;1;1;1; ; ; ; ;11;155,81568899042
3075039;1;2;1; ; ; ; ;11;155,81568899042
3075039;1;3;1; ; ; ; ;11;155,81568899042
3075039;1;4;1; ; ; ; ;11;155,81568899042
3075040;1;1;2;6; ; ; ;11;178,982355317302
3075040;1;2;1; ; ; ; ;11;178,982355317302
3075040;1;3;1; ; ; ; ;11;178,982355317302
3075040;1;4;1; ; ; ; ;11;178,982355317302
3075041;1;1;2;2;2;11;1;11;118,155418883213
3075041;1;3;2;1;2;47;2;11;118,155418883213
3075042;1;1;2;3;2;08;1;11;133,354127433581
3075042;1;2;2;6; ; ; ;11;133,354127433581
3075042;1;3;2;3;2;23;1;11;133,354127433581
3075043;1;1;1; ; ; ; ;11;206,454991840615
3075043;1;2;1; ; ; ; ;11;206,454991840615
3075043;1;3;1; ; ; ; ;11;206,454991840615
3075043;1;4;1; ; ; ; ;11;206,454991840615
3075043;1;5;1; ; ; ; ;11;206,454991840615
3075044;1;1;2;6; ; ; ;11;127,128975608273
3075044;1;2;1; ; ; ; ;11;127,128975608273
3075044;1;3;1; ; ; ; ;11;127,128975608273
3075045;1;1;1; ; ; ; ;11;144,835276799611
3075046;1;1;2;6; ; ; ;11;180,319102969001
3075047;1;1;1; ; ; ; ;11;144,798542980072
3075047;1;2;2;6; ; ; ;11;144,798542980072
3075047;1;3;2;6; ; ; ;11;144,798542980072
3075047;1;4;2;6; ; ; ;11;144,798542980072
3075047;1;5;2;1;2;47;2;11;144,798542980072
3075047;1;6;2;2;2;47;1;11;144,798542980072
3075047;1;7;2;2;2;47;1;11;144,798542980072
3075048;1;1;2;6; ; ; ;11;154,190977454183
3075048;1;2;2;6; ; ; ;11;154,190977454183
3075048;1;3;1; ; ; ; ;11;154,190977454183
3075048;1;4;1; ; ; ; ;11;154,190977454183
3075048;1;5;1; ; ; ; ;11;154,190977454183
3075049;1;1;2;6; ; ; ;11;201,736732874329
3075049;1;2;2;6; ; ; ;11;201,736732874329
3075049;1;3;1; ; ; ; ;11;201,736732874329
3075049;1;4;1; ; ; ; ;11;201,736732874329
3075049;1;5;2;6; ; ; ;11;201,736732874329
3075051;1;1;2;6; ; ; ;11;95,4452601348935
3075051;1;2;2;6; ; ; ;11;95,4452601348935
3075051;1;3;2;3;2;11;1;11;95,4452601348935
3075052;1;1;1; ; ; ; ;11;218,391606637036
3075052;1;2;2;6; ; ; ;11;218,391606637036
3075052;1;3;1; ; ; ; ;11;218,391606637036
3075052;1;4;1; ; ; ; ;11;218,391606637036
3075053;1;1;2;6; ; ; ;11;169,801641197752
3075053;1;2;2;6; ; ; ;11;169,801641197752
3075053;1;3;2;6; ; ; ;11;169,801641197752
3075053;1;4;2;6; ; ; ;11;169,801641197752
3075053;1;5;2;6; ; ; ;11;169,801641197752
3075053;1;6;2;1;2;47;2;11;169,801641197752
3075054;1;1;2;6; ; ; ;11;85,9003666533524
3075054;1;2;2;6; ; ; ;11;85,9003666533524
3075054;1;3;1; ; ; ; ;11;85,9003666533524
3075054;1;4;1; ; ; ; ;11;85,9003666533524
3075054;1;5;1; ; ; ; ;11;85,9003666533524
3075054;1;6;2;2;2;05;1;11;85,9003666533524
3075055;1;1;1; ; ; ; ;11;273,51177821201
3075056;1;1;1; ; ; ; ;11;235,98303010516
3075056;1;2;1; ; ; ; ;11;235,98303010516
3075056;1;3;1; ; ; ; ;11;235,98303010516
3075056;1;4;1; ; ; ; ;11;235,98303010516
3075057;1;1;1; ; ; ; ;11;249,906146144963
3075057;1;2;1; ; ; ; ;11;249,906146144963
3075057;1;3;1; ; ; ; ;11;249,906146144963
3075058;1;1;1; ; ; ; ;11;197,467225543051
3075058;1;2;1; ; ; ; ;11;197,467225543051
3075059;1;1;2;3;2;63;1;11;188,386519757364
3075059;1;2;2;2;2;63;1;11;188,386519757364
3075059;1;4;2;2;2;63;1;11;188,386519757364
3075060;1;1;1; ; ; ; ;11;278,791371050075
3075060;1;2;1; ; ; ; ;11;278,791371050075
3075062;1;1;1; ; ; ; ;11;249,906146144963
3075062;1;2;1; ; ; ; ;11;249,906146144963
3075062;1;3;1; ; ; ; ;11;249,906146144963
3075063;1;1;1; ; ; ; ;11;154,658884598137
3075063;1;2;1; ; ; ; ;11;154,658884598137
3075063;1;3;2;1;2;11;1;11;154,658884598137
3075064;1;1;2;1;2;63;1;11;230,703437267095
3075064;1;2;2;1;2;63;1;11;230,703437267095
3075065;1;1;1; ; ; ; ;11;178,755940100367
3075065;1;2;1; ; ; ; ;11;178,755940100367
3075066;1;1;2;6; ; ; ;11;250,067589628303
3075066;1;2;2;6; ; ; ;11;250,067589628303
3075066;1;3;1; ; ; ; ;11;250,067589628303
3075066;1;4;1; ; ; ; ;11;250,067589628303
3075068;1;1;2;6; ; ; ;11;258,065500384101
3075068;1;2;2;6; ; ; ;11;258,065500384101
3075068;1;3;2;6; ; ; ;11;258,065500384101
3075069;1;1;1; ; ; ; ;11;118,446744186052
3075069;1;2;1; ; ; ; ;11;118,446744186052
3075071;1;1;1; ; ; ; ;11;150,472525436812
3075071;1;2;1; ; ; ; ;11;150,472525436812
3075071;1;3;1; ; ; ; ;11;150,472525436812
3075072;1;1;2;6; ; ; ;11;194,08514742719
3075073;1;1;2;6; ; ; ;11;137,353690442473
3075073;1;2;1; ; ; ; ;11;137,353690442473
3075073;1;3;1; ; ; ; ;11;137,353690442473
3075074;1;1;1; ; ; ; ;11;258,226943867441
3075074;1;2;1; ; ; ; ;11;258,226943867441
3075074;1;4;1; ; ; ; ;11;258,226943867441
3075075;1;1;2;6; ; ; ;11;229,341718962329
3075075;1;2;1; ; ; ; ;11;229,341718962329
3075075;1;3;1; ; ; ; ;11;229,341718962329
3075075;1;4;1; ; ; ; ;11;229,341718962329
3075076;1;1;2;4;2;73;1;11;213,449299788398
3075076;1;2;2;3;2;73;1;11;213,449299788398
3075076;1;3;2;3;2;73;1;11;213,449299788398
3075077;1;1;2;6; ; ; ;11;224,939675466431
3075077;1;2;2;6; ; ; ;11;224,939675466431
3075077;1;3;1; ; ; ; ;11;224,939675466431
3075078;1;1;2;6; ; ; ;11;177,343165118634
3075078;1;2;1; ; ; ; ;11;177,343165118634
3075078;1;3;1; ; ; ; ;11;177,343165118634
